,SEX,AGE,BMI,REA,ECMO1,ECMO2,ECMO3,ECMO4,SHOCK,PERFl,PERFr,CAD2,CAD3,CLlca,CLlcx,CLrca,CLlad,TFBAN,KM,RADT,FDP,DBT,CKadm,CKmax,CKMBa,CKMBm,TROPa,TROPm,KREAa,KREAm,BNP,LDHa,LDHm,ADP,LDL,TRIGL,HBA1C,LPa,LACa,LACm,HoINT,HTN,HLP,DM,FAMH,NIC1,NIC2,LVEF_dis
KREAm,0.0025678831879308987,0.021496642882640558,0.001793194166111596,0.02938750426041161,0.04853470731281038,0.01752657458613621,0.001263654205975616,0.0010544059935318722,0.0979660571377306,2.874872648435994e-07,3.277179798283727e-05,0.0014411266643493017,0.021127711668711333,0.004772081080812877,4.002403016889785e-08,1.6709155910534295e-05,0.0002570599062535263,0.005621996033812426,0.0024578456800573027,0.006550369474572469,0.008639045450139228,0.0008236098091861785,0.0016135781909077023,0.03672048335382821,0.007286907512990316,0.026840163760434674,0.0012698358178510779,0.03342547427627916,0.6185836866609659,1.0,0.192656664380408,0.013411969410849635,0.04626962476172687,0.001240554580957684,0.02955753291340392,0.0005147121928415117,0.01560423764754758,0.0006554417717880765,0.05518589126404731,0.08402714327211751,0.028757371238625897,0.012809950215515436,0.013074853202133195,0.02629182954719119,0.014528024174688474,0.013746759409614293,0.0035034529247576617,0.052794515188705995
BNP,0.004104276658145867,0.04647462067126494,0.011743968037120087,1.3813616753487547e-05,0.002218098854874125,0.00017866995926591576,1.25028600596288e-05,,0.030561056186292766,0.024187962878903502,0.005420448956401283,0.0028921472899491115,0.01819991855968072,0.0004603890928148713,8.680829512124307e-06,0.006654797433798652,0.0050947645339678976,7.844936738978532e-06,0.007194928190473738,0.014171105267060722,0.0016665602451447288,3.1108500969565015e-08,1.0001242182814006e-05,2.3387153893771602e-05,0.0027567350246036106,0.006832683047751085,0.00040989271175896944,0.018579657513113263,0.17908690844258565,0.192656664380408,1.0,0.0099008349160019,0.009423486560076069,7.743512820280427e-06,0.02612159683615128,0.0014851606012680509,0.0008508298187141529,2.574046039282073e-05,0.0014386901097787161,0.0254704458590064,0.006765524269134508,0.004625015246216503,4.900451349100607e-06,0.005057331086547489,0.009426211110923092,0.011676560146037698,0.00035067945525902287,0.08388444916476975
LDHa,0.00037520624429310836,0.0009543135368017067,0.0056847608477022,0.024393122990720807,0.031554779158511764,0.003932294380761058,0.18925125486446798,2.6013532392119126e-05,0.05759928467253015,6.752421309854018e-05,1.4708300028847193e-06,0.00032721535326716065,0.0019899025557936346,3.793267338834577e-06,7.200226319053564e-05,0.008284916486387897,0.008213358886849514,0.012302654118921761,0.008575047041912276,0.00458602537792016,0.007878872660455977,2.1897803523970175e-06,0.2581824871542096,0.05332054013747628,0.11731195434442594,0.030035710724218137,0.07068341412992805,0.02638888157489424,0.011349012099322705,0.013411969410849635,0.0099008349160019,1.0,0.3290828650995858,0.0002396924496814184,0.010894333603710763,0.000522310983843074,0.00032509981677370404,0.008921266656672356,0.043894023671353394,0.03910497834717086,0.0017026715725624115,0.00010847145042612984,0.0013846027814084934,0.0011191333352559352,0.00029686037976112405,0.0014740484972821542,0.0016588711140861662,0.08579970950663024
LDHm,0.00015185126988776195,6.595956232209999e-05,0.0017026839426035384,0.029610086274069414,0.07755845744002364,0.06585836809440135,0.05449168613586766,0.0131930413781637,0.12289174272982183,0.00017077119245305976,0.0008099167266024082,0.0001544337481613527,0.0002904555945761619,0.0022733335540156612,0.0019092265961074579,0.0167683149425443,0.007261868379485597,0.007186781927744889,0.007261634071555794,0.002438858696267482,0.006237322765521646,1.7398504332225954e-07,0.07904596173956592,0.16291598604809107,0.060348877455946345,0.13102146719623192,0.021167654939328786,0.1191962421085541,0.01137503434704877,0.04626962476172687,0.009423486560076069,0.3290828650995858,1.0,2.140170338360338e-07,0.017585948855325325,0.001559395588283725,0.002335462852574546,0.00903517582894652,0.1315608623991171,0.18060242740299925,0.00026268073226084067,2.7405352071560054e-06,0.0007500432476966486,0.0045714469724749155,0.0007957029642953055,0.001427254485681941,0.001310084752063591,0.10251491135695956
ADP,4.239424475226873e-05,0.0068052034627123625,6.675595357674402e-05,0.0032454261180963873,0.0011677479107444412,0.000438390815592984,0.00046258010343738776,0.00011587146256236324,0.0028555997225585476,0.00011178972609522752,0.00021911488690695057,0.00035993899951560274,0.0003024500165591116,0.0037203271676758804,9.052391377473823e-06,0.0009239439440457388,2.9337108351151497e-05,0.0033234753166651292,0.009745705045854694,0.005741408287161085,0.0022896703375940544,0.0014764560948442452,1.88434907570375e-07,0.0005894778941048194,0.00039828899308018466,0.0011362671193351124,8.632683996990431e-05,0.005165133973899082,0.0010653871102547674,0.001240554580957684,7.743512820280427e-06,0.0002396924496814184,2.140170338360338e-07,1.0,0.0005526939215843621,0.003786835843691094,4.919210907013036e-05,0.0008273626286004966,0.005699838894693761,0.003969219303934289,8.508513529236705e-05,0.0007231103381073915,0.0014669179863640938,0.0021140857763787503,0.002835564437527051,0.0006343620397910153,0.0001051460961566821,0.00606434248052796
LDL,2.1057549198118356e-06,0.024086871363493127,0.00017469513559022632,0.020750821128614084,0.02387096927397103,8.627286315116353e-05,0.005822571406036644,3.809328141932838e-05,0.033973028849520484,4.764709488142748e-05,0.0002470988120887669,0.000253216749210943,0.008298803322273252,0.003418336526221853,0.00011888292929279207,0.00024632823663230693,1.7890214252200972e-05,0.003807364897988262,0.0002523522779965997,0.006068135454597188,0.0012776167618512968,0.00414581067422229,0.0013092744036459002,0.004960674628291706,0.0012102744774662693,0.0010647138784816764,0.0018174239263724903,0.0014209820303994676,0.024553606171744232,0.02955753291340392,0.02612159683615128,0.010894333603710763,0.017585948855325325,0.0005526939215843621,1.0,0.021718985415889645,0.0061547490265137965,0.016400228046224995,0.025521736000309075,0.0331434704858425,0.04536128632997159,0.01815030926625936,0.008734594984201455,0.03231258914005456,0.016461129807356815,0.003501599742432885,7.07508713722358e-05,0.02548626167726762
TRIGL,0.0027017492249514614,0.054289909988638585,0.030714890297119844,0.0014015349391691986,3.5296963372402393e-06,0.0002494233050511142,8.781287670371179e-05,0.0015763224167389936,3.7544098340644864e-05,8.074619523035609e-06,0.00012437360950425368,0.0013920274096504114,3.2549532866783365e-06,0.0014990871829717466,0.0015063442279003652,0.001650162334589305,0.0032154482739176213,0.00024788522768207045,0.00015489526224609423,0.0006118231512041005,0.0004180803552657668,0.00011023079899839194,0.0008320447118010372,0.000806315949712572,0.001702056103664306,0.0005569915253707941,0.0021934286097803207,0.002076687252329506,0.0002593340454905874,0.0005147121928415117,0.0014851606012680509,0.000522310983843074,0.001559395588283725,0.003786835843691094,0.021718985415889645,1.0,0.009953435657158557,0.0005004509894144686,0.0014256636023485538,0.00014389588641025155,3.199948233976678e-05,0.0036601027402012633,0.0023986938265127024,0.010100196498855152,0.0048577002343941945,0.006374422203150525,0.009673007751735881,0.00728249465882632
HBA1C,0.004163142814273871,0.007092247350678547,0.031265135117305456,0.005442779646390523,0.0010675346459564617,0.0007901764606421767,0.00023877858379185731,0.0012339108364412905,0.0004707898486587765,0.004185832936666315,0.0010673876490664396,0.0009455690286436736,0.018685077130357223,0.0005157953514502009,0.0008359068233062195,0.000270778468737368,0.002044587195981552,0.000746564121145733,0.0015926851732379413,0.00037869416791090366,0.001079547192021681,0.00017083160737869945,3.0015656988389547e-05,0.0009505775792151433,0.0004085732656070191,0.0010893828657335153,0.00040237213585953767,0.00010360575592640437,0.0036857345696509926,0.01560423764754758,0.0008508298187141529,0.00032509981677370404,0.002335462852574546,4.919210907013036e-05,0.0061547490265137965,0.009953435657158557,1.0,0.0005933724154730756,0.00020217182197002656,0.004544623069384252,0.003817397435731203,0.025063982507503187,0.010780822078830122,0.3864098196719361,0.0025778292471642632,0.003486228762282352,4.7290033727079455e-05,0.007139600080971073
LPa,0.0006115004421456312,0.000659753652850901,3.868932325842624e-05,0.00102875308346104,0.003564672284332063,8.283375519144516e-05,0.0002383875696566279,0.0007671569621749163,0.0009776028990617228,0.00034587027120495196,0.00022059451762335662,0.001979680511423389,0.00010903968936213721,0.0009526285449002116,0.004259882852873145,0.002868149171216315,0.007580915545728652,0.002733646725378812,0.0006383166386179113,0.00047879408821288215,0.003083990504104859,0.0001651846219733138,0.004084058541157511,0.003505677464076424,0.003211360100706967,0.0024417531381721196,0.0001384743622300569,0.0014933940130070916,0.0002462346552339965,0.0006554417717880765,2.574046039282073e-05,0.008921266656672356,0.00903517582894652,0.0008273626286004966,0.016400228046224995,0.0005004509894144686,0.0005933724154730756,1.0,0.0028741600243371228,0.00600766967652293,0.0003445534102741204,0.0008387226914835722,0.0014802241692148154,0.001096088467476263,0.0004407700467837063,0.0014174330930308446,0.0011701275828819625,0.0005670219265944117
LACa,0.0017050184102422323,0.00024532517798931124,0.0067020246057739406,0.3002470255911562,0.21056836152916972,0.010092506859132428,0.01253935002786934,0.0024980162188265147,0.32759939075761807,0.0008609579277489936,0.0010943343142411446,3.4665263886560847e-07,0.003638489562419013,0.007791270208890519,1.4347182390715256e-05,0.0028299567860205557,0.0003679778708602697,0.014977540876460685,0.00828080756535468,0.006454800720778261,0.01307453803646205,0.0005552222834938007,0.0073107323694576185,0.10450433638115596,0.03937106944785919,0.08424926147939486,0.0027701475127605867,0.03994666302715389,0.04175102512309966,0.05518589126404731,0.0014386901097787161,0.043894023671353394,0.1315608623991171,0.005699838894693761,0.025521736000309075,0.0014256636023485538,0.00020217182197002656,0.0028741600243371228,1.0,0.6249384341860358,0.0007885496715620091,0.0058111741892182414,0.005451212957213547,0.013621537351557148,0.001055946675455444,0.0002118565554107774,5.033433147030862e-07,0.1533463441398719
LACm,2.7502747804120677e-06,0.0038814809403110665,0.004311826879704049,0.32237780634799884,0.27895141622295055,0.018437525040195406,0.0043288502380037595,0.0021592537957784703,0.4182773826357684,4.367968454946464e-05,0.0005181101367537758,3.3041258871337203e-09,0.008848900757417167,0.011893977971526672,0.00016724231584855728,0.0038803155285776067,0.0003656998558111695,0.01714066966098696,0.02238792195556903,0.016966413465921183,0.026363725323987643,0.00025814173815011534,0.00808959147503128,0.12543083436016736,0.03773494837057406,0.10246056659312522,0.0031253199798908895,0.06660208136461519,0.03959446417571724,0.08402714327211751,0.0254704458590064,0.03910497834717086,0.18060242740299925,0.003969219303934289,0.0331434704858425,0.00014389588641025155,0.004544623069384252,0.00600766967652293,0.6249384341860358,1.0,0.003510337437257961,0.008893798586914161,0.0031540881186422226,0.010580998717312823,0.003163785550909854,0.0014339210831259448,0.00022269687620049506,0.20483988778367931
HoINT,0.0005695532042794889,0.01847627255820135,0.001907830389152498,0.00016423014220281784,0.009629125396973349,0.0006452878464126525,0.0005870756118397167,0.0007473286593354982,0.005714222763603379,0.00025106155829226963,0.0002690622915867523,0.004757675903695533,0.059206407931979475,2.006920561408186e-05,1.6788426176993526e-05,0.00022899967362665605,0.0005016196932678602,0.006320544451111875,0.006546947000201051,0.0011807368296368945,0.00013603764995245678,0.00044733925105661196,0.00010945591142641489,2.470825032629049e-07,0.002057773455350665,0.0011401851031249135,9.653034532616984e-06,1.5706334311116755e-05,0.0356748399530864,0.028757371238625897,0.006765524269134508,0.0017026715725624115,0.00026268073226084067,8.508513529236705e-05,0.04536128632997159,3.199948233976678e-05,0.003817397435731203,0.0003445534102741204,0.0007885496715620091,0.003510337437257961,1.0,0.05515767469407207,0.119640738221924,0.016732945090466553,0.000343246640425883,0.018587132090828934,0.006493850070532226,0.016382895788194553
HTN,0.0070083204677533475,0.07581202906266811,0.014974619660254903,0.0010299151428031178,0.0005514685973363068,0.00015996584435408261,0.00045410998275531773,5.2944670183229835e-05,0.004991395713264998,6.618779848879443e-05,3.930046584256639e-05,2.6530357971853444e-06,0.028280342563618426,0.000256315423183493,0.0018068520580845208,0.00013166454100123595,0.00046527182827537966,1.5999854540115771e-06,0.0018678179780847457,0.002988197468499885,0.006304224266168115,4.032251823431849e-06,0.002461171758608761,1.9770432268660606e-05,0.0028092430612837453,0.00041166016160275364,0.0001402802397558221,0.00044636698017839804,0.010180834419706408,0.012809950215515436,0.004625015246216503,0.00010847145042612984,2.7405352071560054e-06,0.0007231103381073915,0.01815030926625936,0.0036601027402012633,0.025063982507503187,0.0008387226914835722,0.0058111741892182414,0.008893798586914161,0.05515767469407207,1.0,0.12788952905850964,0.036239604419528,0.004201323689857777,0.01675975684137781,0.003910421189184861,0.004724050105985748
HLP,0.001167679044552566,0.014675571332283586,0.002224675893461184,0.0005631567069683992,0.0007906517536353881,0.0002561981922037028,0.0008990388273186066,0.0003056662537938697,5.1871754565240984e-05,0.0010188435873892548,6.472727091377535e-05,6.15490775916056e-06,0.03791192493683949,0.001341293754614394,0.0011061620977781779,2.2019632433758123e-07,0.0009651230124604156,0.0017861451272588938,3.946324429180014e-05,0.0014705416368554264,0.00012814655496983174,0.0006361100310132337,0.0038689320349323563,0.0003425412300851697,0.007732411314287242,0.0029381548654429093,0.0116344241804872,0.0060633231564402885,0.015350727248628107,0.013074853202133195,4.900451349100607e-06,0.0013846027814084934,0.0007500432476966486,0.0014669179863640938,0.008734594984201455,0.0023986938265127024,0.010780822078830122,0.0014802241692148154,0.005451212957213547,0.0031540881186422226,0.119640738221924,0.12788952905850964,1.0,0.0470353159880485,4.7180747339507483e-07,0.0033270989736622586,0.004610993688520348,0.0010177489286599041
DM,0.001407981941183178,0.008035676838677001,0.04320831025718103,0.0004876173813367061,0.0026798952957097855,1.2888665153970593e-05,0.0040220142130598865,0.00020074032561601978,0.007525673153923169,0.001111704131562987,0.00023762779555070828,0.001308962847625906,0.025646754189395344,0.0004463246032672186,5.889754869531569e-06,0.00041422851060495447,0.0010620799855838962,0.00023527688682076366,0.001058020054920638,0.0018158048869117331,0.0019416590115651354,6.7047341278973045e-06,9.492345122279352e-06,0.00010000968157214499,5.930943804146187e-05,4.021640126294735e-05,0.0001410965219990195,2.757039965644602e-05,0.015674258261761595,0.02629182954719119,0.005057331086547489,0.0011191333352559352,0.0045714469724749155,0.0021140857763787503,0.03231258914005456,0.010100196498855152,0.3864098196719361,0.001096088467476263,0.013621537351557148,0.010580998717312823,0.016732945090466553,0.036239604419528,0.0470353159880485,1.0,0.005204778503027171,0.005602494205201068,0.001147893327756201,0.013535677495933133
FAMH,0.00203247967762268,0.05552679905829134,2.740345498424882e-05,0.00010960406485035916,0.0005135037044570207,0.00025606478947829916,,0.0007368721393600551,0.0015375933451745039,0.005368430331689617,0.005421711805628152,0.0012445480820262073,5.751460588881792e-05,0.0001401129871905098,0.00012633104485184357,0.002192556476708111,0.0010602461044266016,0.00033083362114397967,0.00024360903824098212,0.0001328491308552562,3.101511020878571e-05,0.0019356500388761455,0.000806569793308524,1.0920010642766026e-06,5.440215374064653e-06,1.1431738404221099e-05,6.311804446738542e-06,0.0025785646832021253,0.009267692029643297,0.014528024174688474,0.009426211110923092,0.00029686037976112405,0.0007957029642953055,0.002835564437527051,0.016461129807356815,0.0048577002343941945,0.0025778292471642632,0.0004407700467837063,0.001055946675455444,0.003163785550909854,0.000343246640425883,0.004201323689857777,4.7180747339507483e-07,0.005204778503027171,1.0,0.011194197465465934,0.002221039163992017,0.014103727193654174
NIC1,0.011902884186304084,0.18547373855617638,6.321860222240998e-06,0.0021908110723062794,0.004676940164850943,0.0008078403515503236,0.0017183224081970309,2.125240417822346e-06,5.453302380208698e-05,0.0010527084751106356,0.002125385147456452,0.0013556764552263181,0.017366508383081406,0.0016124871001031995,0.0006014171844798586,0.0002571575073470549,0.0004873294346978576,0.0004138048038388675,0.0001832018242468088,0.007622116834081182,0.00549860155619209,0.0007821832138347528,0.007024680113597005,0.006854884186398976,0.007990191905149597,0.010976409957577683,3.664122095054249e-08,0.0008261867348649186,0.01586911655387347,0.013746759409614293,0.011676560146037698,0.0014740484972821542,0.001427254485681941,0.0006343620397910153,0.003501599742432885,0.006374422203150525,0.003486228762282352,0.0014174330930308446,0.0002118565554107774,0.0014339210831259448,0.018587132090828934,0.01675975684137781,0.0033270989736622586,0.005602494205201068,0.011194197465465934,1.0,0.13830014986084305,0.0064507069480220225
NIC2,0.00926119209682037,0.0035205993336009534,0.0049991391491046476,0.0012936932857496707,7.510222186935297e-05,8.509834173231355e-05,0.0002376442465628955,2.8194302197198944e-05,0.0003160302136431656,0.002370351294055956,0.002580041899288145,0.0017294906003271673,0.0018497664157327565,0.0007014483369002156,4.404695408234431e-05,0.004239773706319619,0.0034427065623937295,0.0015432390218984209,2.671319783964619e-05,0.0006598769224470287,0.002554130199118852,0.00024249259073102244,0.00027078029625378423,0.0008730523130439084,0.0004494238631867443,0.0023457901445092673,0.0004743675823836319,0.0006989747811005594,0.0008536159354322961,0.0035034529247576617,0.00035067945525902287,0.0016588711140861662,0.001310084752063591,0.0001051460961566821,7.07508713722358e-05,0.009673007751735881,4.7290033727079455e-05,0.0011701275828819625,5.033433147030862e-07,0.00022269687620049506,0.006493850070532226,0.003910421189184861,0.004610993688520348,0.001147893327756201,0.002221039163992017,0.13830014986084305,1.0,4.0136179475180015e-05
LVEF_dis,0.001062476894808954,0.020243601035085438,0.0013912344682573542,0.09740077736951938,0.15159676187561272,0.016622725573728053,0.010685911851630472,2.0710094196520616e-05,0.23447774552147657,3.899890786650546e-09,0.00015870465240270775,0.0034921703103551354,0.023122606055886383,0.01164626428996694,0.00713779100577778,0.06196694125357545,0.06647273954723579,0.024127687224384697,0.013451116667541986,0.013121437190157029,0.022411286912129468,5.67581164400391e-05,0.039231745931827454,0.07152991886193401,0.05521695269107145,0.0961058432246615,0.01815562678117501,0.04913044259955997,0.03082697925707659,0.052794515188705995,0.08388444916476975,0.08579970950663024,0.10251491135695956,0.00606434248052796,0.02548626167726762,0.00728249465882632,0.007139600080971073,0.0005670219265944117,0.1533463441398719,0.20483988778367931,0.016382895788194553,0.004724050105985748,0.0010177489286599041,0.013535677495933133,0.014103727193654174,0.0064507069480220225,4.0136179475180015e-05,1.0
